427,/p170/m427,מחשב תבונתי,משה אבן עזרא,,https://wikidata.org/wiki/Q719393,,,Translation missing: he.poetry,
446,/p92/m446,מעשה אלפס: אהבה־לבבית טהורה,בן ציון אלפס,,https://wikidata.org/wiki/Q12404613,,,Translation missing: he.prose,"ירושלים: א. ל. כהנא, תרצ״ד"
468,/p49/m468,זדים אשר מנעו,שמואל הנגיד,,https://wikidata.org/wiki/Q467161,,,Translation missing: he.poetry,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
469,/p49/m469,טוֹרָד וְלֹא,שמואל הנגיד,,https://wikidata.org/wiki/Q467161,,,Translation missing: he.poetry,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
470,/p49/m470,[כְּמוֹ זֹאת],שמואל הנגיד,,https://wikidata.org/wiki/Q467161,,,Translation missing: he.poetry,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
471,/p49/m471,ושואל למי אקרב,שמואל הנגיד,,https://wikidata.org/wiki/Q467161,,,Translation missing: he.poetry,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
483,/p100/m483,השופטים את ציון,יוסף יושעה ריבלין,,https://wikidata.org/wiki/Q12408033,,,Translation missing: he.article,
491,/p180/m491,[שואל דוה לבב],שלמה אבן גבירול,,https://wikidata.org/wiki/Q239355,,,Translation missing: he.poetry,
502,/p19/m502,שיחה עם הכהן הגדול של השמרונים,אברהם משה לונץ,,https://wikidata.org/wiki/Q330415,,,Translation missing: he.article,ירושלים: אריאל
510,/p79/m510,בְּמִשְׁכָּבִי קְרָבַי,יצחק אבן כלפון,,https://wikidata.org/wiki/Q7028939,,,Translation missing: he.poetry,
511,/p20/m511,[בָּרְכִי נַפְשִׁי אֲשֶׁר לוֹ הַגְּדֻלָּה],אברהם אבן עזרא,,https://wikidata.org/wiki/Q270670,,,Translation missing: he.poetry,
516,/p170/m516,[כָּל הַנְּפָשִׁים נִנְהִים],משה אבן עזרא,,https://wikidata.org/wiki/Q719393,,,Translation missing: he.poetry,
544,/p243/m544,ישתבח שם אל בכל שירה,שמעון בן צמח דוּרָאן,,https://wikidata.org/wiki/Q2918665,,,Translation missing: he.poetry,
576,/p161/m576,לא מתמול פיות שחוק נמלאו (ליוסף (אבו עמר) בן ברון),יהודה הלוי,,https://wikidata.org/wiki/Q299200,,,Translation missing: he.poetry,
588,/p49/m588,חתך על תם,שמואל הנגיד,,https://wikidata.org/wiki/Q467161,,,Translation missing: he.poetry,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
589,/p49/m589,חלוש מכה,שמואל הנגיד,,https://wikidata.org/wiki/Q467161,,,Translation missing: he.poetry,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
590,/p49/m590,עיני עלי,שמואל הנגיד,,https://wikidata.org/wiki/Q467161,,,Translation missing: he.poetry,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
591,/p49/m591,אָשִׂישׂ בְּדָבָר,שמואל הנגיד,,https://wikidata.org/wiki/Q467161,,,Translation missing: he.poetry,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
592,/p86/m592,ספר תחכמוני – שַׁעַר שִׁשִּׁי,יהודה אלחריזי,,https://wikidata.org/wiki/Q1350978,,,Translation missing: he.article,
604,/p223/m604,ספר הכוזרי: מאמר שלישי,יהודה הלוי,יהודה אבן תיבון,https://wikidata.org/wiki/Q299200,https://wikidata.org/wiki/Q745336,ar,Translation missing: he.reference,ירושלים: שוקן
606,/p180/m606,שְׁבִיָּה עֲנִיָּה,שלמה אבן גבירול,,https://wikidata.org/wiki/Q239355,,,Translation missing: he.poetry,
617,/p20/m617,כל עצמותי,אברהם אבן עזרא,,https://wikidata.org/wiki/Q270670,,,Translation missing: he.poetry,
618,/p170/m618,אל יד חותם תכנית יובא,משה אבן עזרא,,https://wikidata.org/wiki/Q719393,,,Translation missing: he.poetry,
620,/p170/m620,אנא כעב זדוני תמחהו,משה אבן עזרא,,https://wikidata.org/wiki/Q719393,,,Translation missing: he.poetry,
621,/p170/m621,בני לו תחזה אתי בקברי,משה אבן עזרא,,https://wikidata.org/wiki/Q719393,,,Translation missing: he.poetry,
632,/p146/m632,איומה את פני דודך,שלום שבזי,,,,,Translation missing: he.poetry,
634,/p180/m634,[שור כי יפה],שלמה אבן גבירול,,https://wikidata.org/wiki/Q239355,,,Translation missing: he.poetry,
640,/p49/m640,[הַאֶעֱצֹר נַחֲלֵי],שמואל הנגיד,,https://wikidata.org/wiki/Q467161,,,Translation missing: he.poetry,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
643,/p49/m643,מָאִם בְּפִלְכַּיָּא,שמואל הנגיד,,https://wikidata.org/wiki/Q467161,,,Translation missing: he.letters,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
651,/p49/m651,הֲיֵשׁ שִׂמְחָה,שמואל הנגיד,,https://wikidata.org/wiki/Q467161,,,Translation missing: he.poetry,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
652,/p49/m652,טרם קחתך,שמואל הנגיד,,https://wikidata.org/wiki/Q467161,,,Translation missing: he.poetry,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
653,/p49/m653,ואומר היש מום,שמואל הנגיד,,https://wikidata.org/wiki/Q467161,,,Translation missing: he.poetry,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
654,/p49/m654,בהקריבך רחוקי,שמואל הנגיד,,https://wikidata.org/wiki/Q467161,,,Translation missing: he.poetry,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
660,/p180/m660,[שורש בנו],שלמה אבן גבירול,,https://wikidata.org/wiki/Q239355,,,Translation missing: he.poetry,
671,/p79/m671,[אֲנִי מוֹדֶה],יצחק אבן כלפון,,https://wikidata.org/wiki/Q7028939,,,Translation missing: he.poetry,
